from_city,to_city,url,price
Hamburg,Dresden,https://www.thetrainline.com/en/train-times/hamburg-to-dresden,from €12.98
Zurich,Dresden,https://www.thetrainline.com/en/train-times/zurich-to-dresden,from €19.90
Verona,Cologne,https://www.thetrainline.com/en/train-times/verona-to-cologne,NA
Stuttgart,Berlin,https://www.thetrainline.com/en/train-times/stuttgart-to-berlin,from €9.99
Duesseldorf,Nuremberg,https://www.thetrainline.com/en/train-times/duesseldorf-to-nuremberg,NA
Iasi,Timisoara,https://www.thetrainline.com/en/train-times/iasi-to-timisoara,NA
Warsaw,Prague,https://www.thetrainline.com/en/train-times/warsaw-to-prague,from €46.90
Munich,Cologne,https://www.thetrainline.com/en/train-times/munich-to-cologne,NA
Dortmund,Basel,https://www.thetrainline.com/en/train-times/dortmund-to-basel,from €19.90
Berlin,Stuttgart,https://www.thetrainline.com/en/train-times/berlin-to-stuttgart,from €9.99
Strasbourg,Lyon,https://www.thetrainline.com/en/train-times/strasbourg-to-lyon,from €20
Poznan,Gdansk,https://www.thetrainline.com/en/train-times/poznan-to-gdansk,NA
Zaragoza,Reus,https://www.thetrainline.com/en/train-times/zaragoza-to-reus,from €16.55
Murcia,Zaragoza,https://www.thetrainline.com/en/train-times/murcia-to-zaragoza,from €26
Doncaster,Liverpool,https://www.thetrainline.com/en/train-times/doncaster-to-liverpool,from €16.28
Zaragoza,Bilbao,https://www.thetrainline.com/en/train-times/zaragoza-to-bilbao,from €10.80
Budapest,Berlin,https://www.thetrainline.com/en/train-times/budapest-to-berlin,from €20.90
Frankfurt,Rostock,https://www.thetrainline.com/en/train-times/frankfurt-to-rostock,NA
Brno,Berlin,https://www.thetrainline.com/en/train-times/brno-to-berlin,NA
Brno,Dresden,https://www.thetrainline.com/en/train-times/brno-to-dresden,NA
Dresden,Hannover,https://www.thetrainline.com/en/train-times/dresden-to-hannover,from €12.90
Genoa,Rome,https://www.thetrainline.com/en/train-times/genoa-to-rome,from €10.90
Stuttgart,Venice,https://www.thetrainline.com/en/train-times/stuttgart-to-venice,from €28.90
Graz,Krakow,https://www.thetrainline.com/en/train-times/graz-to-krakow,NA
Bologna,Lugano,https://www.thetrainline.com/en/train-times/bologna-to-lugano,from €25
Rome,Pescara,https://www.thetrainline.com/en/train-times/rome-to-pescara,from €14.50
Innsbruck,Graz,https://www.thetrainline.com/en/train-times/innsbruck-to-graz,NA
Lille,Rotterdam,https://www.thetrainline.com/en/train-times/lille-to-rotterdam,from €34
Barcelona,Valladolid,https://www.thetrainline.com/en/train-times/barcelona-to-valladolid,from €17.85
Newcastle,Doncaster,https://www.thetrainline.com/en/train-times/newcastle-to-doncaster,from €14.45
Bratislava,Prague,https://www.thetrainline.com/en/train-times/bratislava-to-prague,from €10.90
Dortmund,Innsbruck,https://www.thetrainline.com/en/train-times/dortmund-to-innsbruck,NA
Dresden,Cologne,https://www.thetrainline.com/en/train-times/dresden-to-cologne,NA
Klagenfurt,Rome,https://www.thetrainline.com/en/train-times/klagenfurt-to-rome,NA
Paris,Montpellier,https://www.thetrainline.com/en/train-times/paris-to-montpellier,from €16
Ostrava,Pardubice,https://www.thetrainline.com/en/train-times/ostrava-to-pardubice,NA
Nuremberg,Duesseldorf,https://www.thetrainline.com/en/train-times/nuremberg-to-duesseldorf,NA
Jonkoping,Gothenburg,https://www.thetrainline.com/en/train-times/jonkoping-to-gothenburg,NA
Barcelona,Bilbao,https://www.thetrainline.com/en/train-times/barcelona-to-bilbao,from €17.45
Rome,Pisa,https://www.thetrainline.com/en/train-times/rome-to-pisa,from €8.90
Gdansk,Poznan,https://www.thetrainline.com/en/train-times/gdansk-to-poznan,NA
Saarbruecken,Stuttgart,https://www.thetrainline.com/en/train-times/saarbruecken-to-stuttgart,NA
Dortmund,Hannover,https://www.thetrainline.com/en/train-times/dortmund-to-hannover,from €4.99
Bristol,Aberdeen,https://www.thetrainline.com/en/train-times/bristol-to-aberdeen,NA
Salzburg,Bologna,https://www.thetrainline.com/en/train-times/salzburg-to-bologna,NA
Frankfurt,Prague,https://www.thetrainline.com/en/train-times/frankfurt-to-prague,NA
Dresden,Saarbruecken,https://www.thetrainline.com/en/train-times/dresden-to-saarbruecken,NA
Turin,Pisa,https://www.thetrainline.com/en/train-times/turin-to-pisa,from €9.90
Glasgow,Plymouth,https://www.thetrainline.com/en/train-times/glasgow-to-plymouth,from €141.02
Amsterdam,Paris,https://www.thetrainline.com/en/train-times/amsterdam-to-paris,from €35
Florence,Vienna,https://www.thetrainline.com/en/train-times/florence-to-vienna,from €28.80
Gdansk,Vienna,https://www.thetrainline.com/en/train-times/gdansk-to-vienna,NA
Vienna,Verona,https://www.thetrainline.com/en/train-times/vienna-to-verona,NA
Chambery-Savoie,Nantes,https://www.thetrainline.com/en/train-times/chambery-savoie-to-nantes,NA
Vaxjo,Gothenburg,https://www.thetrainline.com/en/train-times/vaxjo-to-gothenburg,NA
Venice,Lugano,https://www.thetrainline.com/en/train-times/venice-to-lugano,from €26.90
Split,Graz,https://www.thetrainline.com/en/train-times/split-to-graz,NA
Augsburg,Salzburg,https://www.thetrainline.com/en/train-times/augsburg-to-salzburg,NA
Milan,Pescara,https://www.thetrainline.com/en/train-times/milan-to-pescara,from €10.90
Florence,Turin,https://www.thetrainline.com/en/train-times/florence-to-turin,from €12.45
Chambery-Savoie,Antwerp,https://www.thetrainline.com/en/train-times/chambery-savoie-to-antwerp,NA
Luxembourg,Lyon,https://www.thetrainline.com/en/train-times/luxembourg-to-lyon,from €47
Munich,Genoa,https://www.thetrainline.com/en/train-times/munich-to-genoa,from €29.30
Valladolid,Barcelona,https://www.thetrainline.com/en/train-times/valladolid-to-barcelona,from €18.85
Venice,Pescara,https://www.thetrainline.com/en/train-times/venice-to-pescara,from €13.85
Manchester,Cardiff,https://www.thetrainline.com/en/train-times/manchester-to-cardiff,NA
Glasgow,Bristol,https://www.thetrainline.com/en/train-times/glasgow-to-bristol,NA
Innsbruck,Linz,https://www.thetrainline.com/en/train-times/innsbruck-to-linz,NA
Milan,Salzburg,https://www.thetrainline.com/en/train-times/milan-to-salzburg,NA
Linz,Dortmund,https://www.thetrainline.com/en/train-times/linz-to-dortmund,from €28.89
Prague,Katowice,https://www.thetrainline.com/en/train-times/prague-to-katowice,from €15.80
Zagreb,Ljubljana,https://www.thetrainline.com/en/train-times/zagreb-to-ljubljana,from €25
Bournemouth,Manchester,https://www.thetrainline.com/en/train-times/bournemouth-to-manchester,from €65.62
Paris,Liege,https://www.thetrainline.com/en/train-times/paris-to-liege,from €29
Constanta,Iasi,https://www.thetrainline.com/en/train-times/constanta-to-iasi,NA
Nuremberg,Hannover,https://www.thetrainline.com/en/train-times/nuremberg-to-hannover,from €17.90
Florence,Salzburg,https://www.thetrainline.com/en/train-times/florence-to-salzburg,NA
Southampton,Manchester,https://www.thetrainline.com/en/train-times/southampton-to-manchester,from €65.62
Basel,Dresden,https://www.thetrainline.com/en/train-times/basel-to-dresden,from €19.90
Vienna,Dortmund,https://www.thetrainline.com/en/train-times/vienna-to-dortmund,from €37.89
Berlin,Malmo,https://www.thetrainline.com/en/train-times/berlin-to-malmo,NA
Girona,Alicante,https://www.thetrainline.com/en/train-times/girona-to-alicante,from €24
Bologna,Salzburg,https://www.thetrainline.com/en/train-times/bologna-to-salzburg,NA
Salzburg,Genoa,https://www.thetrainline.com/en/train-times/salzburg-to-genoa,NA
Lille,Montpellier,https://www.thetrainline.com/en/train-times/lille-to-montpellier,from €26
Strasbourg,Marseille,https://www.thetrainline.com/en/train-times/strasbourg-to-marseille,from €39
Newcastle,Birmingham,https://www.thetrainline.com/en/train-times/newcastle-to-birmingham,from €64.27
Augsburg,Berlin,https://www.thetrainline.com/en/train-times/augsburg-to-berlin,from €17.90
Ancona,Trieste,https://www.thetrainline.com/en/train-times/ancona-to-trieste,from €12.70
Stuttgart,Cologne,https://www.thetrainline.com/en/train-times/stuttgart-to-cologne,NA
Innsbruck,Hamburg,https://www.thetrainline.com/en/train-times/innsbruck-to-hamburg,NA
Barcelona,Santiago de Compostela,https://www.thetrainline.com/en/train-times/barcelona-to-santiago-de-compostela,NA
Wroclaw,Gdansk,https://www.thetrainline.com/en/train-times/wroclaw-to-gdansk,NA
Birmingham,Edinburgh,https://www.thetrainline.com/en/train-times/birmingham-to-edinburgh,from €25.59
Manchester,Southampton,https://www.thetrainline.com/en/train-times/manchester-to-southampton,from €65.62
Lille,Marseille,https://www.thetrainline.com/en/train-times/lille-to-marseille,from €16
Paris,Salzburg,https://www.thetrainline.com/en/train-times/paris-to-salzburg,NA
Malmo,Norrkoping,https://www.thetrainline.com/en/train-times/malmo-to-norrkoping,NA
Nuremberg,Paderborn,https://www.thetrainline.com/en/train-times/nuremberg-to-paderborn,from €17.90
Augsburg,Amsterdam,https://www.thetrainline.com/en/train-times/augsburg-to-amsterdam,from €36.90
Amsterdam,Munich,https://www.thetrainline.com/en/train-times/amsterdam-to-munich,from €29.90
Salzburg,Saarbruecken,https://www.thetrainline.com/en/train-times/salzburg-to-saarbruecken,NA
Newcastle,Liverpool,https://www.thetrainline.com/en/train-times/newcastle-to-liverpool,from €25.92
Plymouth,Newcastle,https://www.thetrainline.com/en/train-times/plymouth-to-newcastle,from €120.95
Hamburg,Nuremberg,https://www.thetrainline.com/en/train-times/hamburg-to-nuremberg,from €17.90
Split,Bratislava,https://www.thetrainline.com/en/train-times/split-to-bratislava,NA
Copenhagen,Berlin,https://www.thetrainline.com/en/train-times/copenhagen-to-berlin,from €37.90
Zurich,Bologna,https://www.thetrainline.com/en/train-times/zurich-to-bologna,from €38.90
Amsterdam,Hannover,https://www.thetrainline.com/en/train-times/amsterdam-to-hannover,from €19.90
Duesseldorf,Augsburg,https://www.thetrainline.com/en/train-times/duesseldorf-to-augsburg,NA
Zurich,Hannover,https://www.thetrainline.com/en/train-times/zurich-to-hannover,from €19.90
Catania,Bologna,https://www.thetrainline.com/en/train-times/catania-to-bologna,from €36.80
Zaragoza,Murcia,https://www.thetrainline.com/en/train-times/zaragoza-to-murcia,from €24
Stuttgart,Basel,https://www.thetrainline.com/en/train-times/stuttgart-to-basel,from €12.98
Bologna,Vienna,https://www.thetrainline.com/en/train-times/bologna-to-vienna,from €24.89
Burgas,Plovdiv,https://www.thetrainline.com/en/train-times/burgas-to-plovdiv,NA
Verona,Munich,https://www.thetrainline.com/en/train-times/verona-to-munich,NA
Rome,Trieste,https://www.thetrainline.com/en/train-times/rome-to-trieste,from €13.55
Westerland,Bremen,https://www.thetrainline.com/en/train-times/westerland-to-bremen,NA
Frankfurt,Strasbourg,https://www.thetrainline.com/en/train-times/frankfurt-to-strasbourg,NA
Zurich,Zagreb,https://www.thetrainline.com/en/train-times/zurich-to-zagreb,from €28.20
Basel,Prague,https://www.thetrainline.com/en/train-times/basel-to-prague,from €39.90
Rome,Genoa,https://www.thetrainline.com/en/train-times/rome-to-genoa,from €10.90
Cluj-Napoca,Iasi,https://www.thetrainline.com/en/train-times/cluj-napoca-to-iasi,NA
Manchester,Bristol,https://www.thetrainline.com/en/train-times/manchester-to-bristol,NA
Prague,Hamburg,https://www.thetrainline.com/en/train-times/prague-to-hamburg,from €18.90
Ancona,Turin,https://www.thetrainline.com/en/train-times/ancona-to-turin,from €12.45
Bristol,Glasgow,https://www.thetrainline.com/en/train-times/bristol-to-glasgow,NA
Bremen,Dortmund,https://www.thetrainline.com/en/train-times/bremen-to-dortmund,from €12.90
Dortmund,Dresden,https://www.thetrainline.com/en/train-times/dortmund-to-dresden,from €16.90
Rotterdam,Marseille,https://www.thetrainline.com/en/train-times/rotterdam-to-marseille,from €49.10
Berlin,Augsburg,https://www.thetrainline.com/en/train-times/berlin-to-augsburg,from €17.90
Vienna,Cologne,https://www.thetrainline.com/en/train-times/vienna-to-cologne,NA
Pardubice,Berlin,https://www.thetrainline.com/en/train-times/pardubice-to-berlin,NA
Zaragoza,Girona,https://www.thetrainline.com/en/train-times/zaragoza-to-girona,from €9
Hamburg,Saarbruecken,https://www.thetrainline.com/en/train-times/hamburg-to-saarbruecken,NA
Vienna,Bologna,https://www.thetrainline.com/en/train-times/vienna-to-bologna,from €25.90
Brno,Hamburg,https://www.thetrainline.com/en/train-times/brno-to-hamburg,NA
Amsterdam,Cologne,https://www.thetrainline.com/en/train-times/amsterdam-to-cologne,NA
Naples,Verona,https://www.thetrainline.com/en/train-times/naples-to-verona,NA
Nuremberg,Hamburg,https://www.thetrainline.com/en/train-times/nuremberg-to-hamburg,from €17.90
Lugano,Venice,https://www.thetrainline.com/en/train-times/lugano-to-venice,from €17
Graz,Prague,https://www.thetrainline.com/en/train-times/graz-to-prague,from €19
Munich,Budapest,https://www.thetrainline.com/en/train-times/munich-to-budapest,from €29.90
Nuremberg,Rostock,https://www.thetrainline.com/en/train-times/nuremberg-to-rostock,from €17.90
Vienna,Duesseldorf,https://www.thetrainline.com/en/train-times/vienna-to-duesseldorf,NA
Amsterdam,Linz,https://www.thetrainline.com/en/train-times/amsterdam-to-linz,from €29.90
Stuttgart,Dresden,https://www.thetrainline.com/en/train-times/stuttgart-to-dresden,from €17.90
Prague,Poprad,https://www.thetrainline.com/en/train-times/prague-to-poprad,NA
Catania,Genoa,https://www.thetrainline.com/en/train-times/catania-to-genoa,from €39.80
Lisbon,Porto,https://www.thetrainline.com/en/train-times/lisbon-to-porto,from €4.99
Mannheim,Marseille,https://www.thetrainline.com/en/train-times/mannheim-to-marseille,from €29.90
Glasgow,Birmingham,https://www.thetrainline.com/en/train-times/glasgow-to-birmingham,from €25.59
Pardubice,Brno,https://www.thetrainline.com/en/train-times/pardubice-to-brno,NA
Lille,Chambery-Savoie,https://www.thetrainline.com/en/train-times/lille-to-chambery-savoie,NA
Exeter,Cardiff,https://www.thetrainline.com/en/train-times/exeter-to-cardiff,NA
Cardiff,Exeter,https://www.thetrainline.com/en/train-times/cardiff-to-exeter,NA
Florence,Trieste,https://www.thetrainline.com/en/train-times/florence-to-trieste,from €10.90
Birmingham,Southampton,https://www.thetrainline.com/en/train-times/birmingham-to-southampton,from €38.56
Nantes,Brussels,https://www.thetrainline.com/en/train-times/nantes-to-brussels,from €52
Augsburg,Hannover,https://www.thetrainline.com/en/train-times/augsburg-to-hannover,from €17.90
Bordeaux,Lille,https://www.thetrainline.com/en/train-times/bordeaux-to-lille,from €16
Saarbruecken,Berlin,https://www.thetrainline.com/en/train-times/saarbruecken-to-berlin,NA
Bratislava,Wroclaw,https://www.thetrainline.com/en/train-times/bratislava-to-wroclaw,NA
Venice,Augsburg,https://www.thetrainline.com/en/train-times/venice-to-augsburg,from €37.90
Frankfurt,Basel,https://www.thetrainline.com/en/train-times/frankfurt-to-basel,NA
Nuremberg,Liege,https://www.thetrainline.com/en/train-times/nuremberg-to-liege,from €19.90
Manchester,Glasgow,https://www.thetrainline.com/en/train-times/manchester-to-glasgow,from €17.26
Mannheim,Amsterdam,https://www.thetrainline.com/en/train-times/mannheim-to-amsterdam,from €24.90
Mannheim,Lyon,https://www.thetrainline.com/en/train-times/mannheim-to-lyon,from €29.90
Munich,Ljubljana,https://www.thetrainline.com/en/train-times/munich-to-ljubljana,from €27.68
Lamezia Terme,Catania,https://www.thetrainline.com/en/train-times/lamezia-terme-to-catania,from €9.90
Tampere,Lappeenranta,https://www.thetrainline.com/en/train-times/tampere-to-lappeenranta,NA
Lyon,Nantes,https://www.thetrainline.com/en/train-times/lyon-to-nantes,from €15
Zurich,Verona,https://www.thetrainline.com/en/train-times/zurich-to-verona,NA
Paris,Augsburg,https://www.thetrainline.com/en/train-times/paris-to-augsburg,from €39
Salzburg,Florence,https://www.thetrainline.com/en/train-times/salzburg-to-florence,NA
Dresden,Dortmund,https://www.thetrainline.com/en/train-times/dresden-to-dortmund,from €17.90
Bologna,Naples,https://www.thetrainline.com/en/train-times/bologna-to-naples,from €12.90
Krakow,Prague,https://www.thetrainline.com/en/train-times/krakow-to-prague,NA
Dresden,Frankfurt,https://www.thetrainline.com/en/train-times/dresden-to-frankfurt,NA
Istanbul,Ankara,https://www.thetrainline.com/en/train-times/istanbul-to-ankara,NA
Gdansk,Katowice,https://www.thetrainline.com/en/train-times/gdansk-to-katowice,NA
Pardubice,Graz,https://www.thetrainline.com/en/train-times/pardubice-to-graz,NA
Antwerp,Marseille,https://www.thetrainline.com/en/train-times/antwerp-to-marseille,from €39
Lyon,Nice,https://www.thetrainline.com/en/train-times/lyon-to-nice,from €10
Mannheim,Salzburg,https://www.thetrainline.com/en/train-times/mannheim-to-salzburg,NA
Katowice,Poznan,https://www.thetrainline.com/en/train-times/katowice-to-poznan,NA
Ostrava,Poznan,https://www.thetrainline.com/en/train-times/ostrava-to-poznan,NA
Dresden,Rostock,https://www.thetrainline.com/en/train-times/dresden-to-rostock,from €17.90
Bratislava,Salzburg,https://www.thetrainline.com/en/train-times/bratislava-to-salzburg,NA
Duesseldorf,Stuttgart,https://www.thetrainline.com/en/train-times/duesseldorf-to-stuttgart,NA
Saarbruecken,Dresden,https://www.thetrainline.com/en/train-times/saarbruecken-to-dresden,NA
Rijeka,Zagreb,https://www.thetrainline.com/en/train-times/rijeka-to-zagreb,NA
Metz,Montpellier,https://www.thetrainline.com/en/train-times/metz-to-montpellier,from €41
Verona,Vienna,https://www.thetrainline.com/en/train-times/verona-to-vienna,NA
Bremen,Zurich,https://www.thetrainline.com/en/train-times/bremen-to-zurich,from €19.90
Bremen,Munich,https://www.thetrainline.com/en/train-times/bremen-to-munich,from €17.90
Bremen,Basel,https://www.thetrainline.com/en/train-times/bremen-to-basel,from €19.90
Geneva,Venice,https://www.thetrainline.com/en/train-times/geneva-to-venice,from €43.90
Krakow,Poznan,https://www.thetrainline.com/en/train-times/krakow-to-poznan,NA
Lyon,Paris,https://www.thetrainline.com/en/train-times/lyon-to-paris,from €1
Milan,Munich,https://www.thetrainline.com/en/train-times/milan-to-munich,from €34.80
Innsbruck,Prague,https://www.thetrainline.com/en/train-times/innsbruck-to-prague,NA
Nantes,Strasbourg,https://www.thetrainline.com/en/train-times/nantes-to-strasbourg,from €32
Bordeaux,Nantes,https://www.thetrainline.com/en/train-times/bordeaux-to-nantes,from €15
Hamburg,Munich,https://www.thetrainline.com/en/train-times/hamburg-to-munich,from €17.90
Westerland,Hannover,https://www.thetrainline.com/en/train-times/westerland-to-hannover,NA
Ostrava,Gdansk,https://www.thetrainline.com/en/train-times/ostrava-to-gdansk,NA
Salzburg,Zagreb,https://www.thetrainline.com/en/train-times/salzburg-to-zagreb,NA
Graz,Klagenfurt,https://www.thetrainline.com/en/train-times/graz-to-klagenfurt,NA
Augsburg,Budapest,https://www.thetrainline.com/en/train-times/augsburg-to-budapest,from €29.90
Strasbourg,Vienna,https://www.thetrainline.com/en/train-times/strasbourg-to-vienna,from €45.90
Cologne,Stuttgart,https://www.thetrainline.com/en/train-times/cologne-to-stuttgart,NA
Munich,Basel,https://www.thetrainline.com/en/train-times/munich-to-basel,from €19.90
Friedrichshafen,Mannheim,https://www.thetrainline.com/en/train-times/friedrichshafen-to-mannheim,NA
Hannover,Dresden,https://www.thetrainline.com/en/train-times/hannover-to-dresden,from €12.90
Lyon,Luxembourg,https://www.thetrainline.com/en/train-times/lyon-to-luxembourg,from €48
Ankara,Izmir,https://www.thetrainline.com/en/train-times/ankara-to-izmir,NA
Augsburg,Hamburg,https://www.thetrainline.com/en/train-times/augsburg-to-hamburg,from €17.90
Ljubljana,Augsburg,https://www.thetrainline.com/en/train-times/ljubljana-to-augsburg,from €27.90
Pisa,Rome,https://www.thetrainline.com/en/train-times/pisa-to-rome,from €8.90
Pisa,Naples,https://www.thetrainline.com/en/train-times/pisa-to-naples,from €8.90
Edinburgh,Leeds,https://www.thetrainline.com/en/train-times/edinburgh-to-leeds,from €23.26
Poprad,Pardubice,https://www.thetrainline.com/en/train-times/poprad-to-pardubice,NA
Pardubice,Dresden,https://www.thetrainline.com/en/train-times/pardubice-to-dresden,NA
Lamezia Terme,Genoa,https://www.thetrainline.com/en/train-times/lamezia-terme-to-genoa,NA
Salzburg,Venice,https://www.thetrainline.com/en/train-times/salzburg-to-venice,NA
Salzburg,Paris,https://www.thetrainline.com/en/train-times/salzburg-to-paris,NA
Marseille,Bordeaux,https://www.thetrainline.com/en/train-times/marseille-to-bordeaux,from €20
Prague,Kosice,https://www.thetrainline.com/en/train-times/prague-to-kosice,NA
Bern,Dortmund,https://www.thetrainline.com/en/train-times/bern-to-dortmund,from €19.90
Cologne,Nuremberg,https://www.thetrainline.com/en/train-times/cologne-to-nuremberg,NA
Timisoara,Iasi,https://www.thetrainline.com/en/train-times/timisoara-to-iasi,NA
Lamezia Terme,Bologna,https://www.thetrainline.com/en/train-times/lamezia-terme-to-bologna,from €23.80
Prague,Innsbruck,https://www.thetrainline.com/en/train-times/prague-to-innsbruck,NA
Linz,Hannover,https://www.thetrainline.com/en/train-times/linz-to-hannover,from €25.89
Timisoara,Cluj-Napoca,https://www.thetrainline.com/en/train-times/timisoara-to-cluj-napoca,NA
Paris,Cologne,https://www.thetrainline.com/en/train-times/paris-to-cologne,NA
Lamezia Terme,Palermo,https://www.thetrainline.com/en/train-times/lamezia-terme-to-palermo,from €12.90
Duesseldorf,Westerland,https://www.thetrainline.com/en/train-times/duesseldorf-to-westerland,NA
Linz,Liege,https://www.thetrainline.com/en/train-times/linz-to-liege,from €39.90
Lyon,Metz,https://www.thetrainline.com/en/train-times/lyon-to-metz,from €39
Krakow,Ostrava,https://www.thetrainline.com/en/train-times/krakow-to-ostrava,NA
Hannover,Vienna,https://www.thetrainline.com/en/train-times/hannover-to-vienna,from €29.20
Malaga,Sevilla,https://www.thetrainline.com/en/train-times/malaga-to-sevilla,from €18
Marseille,Amsterdam,https://www.thetrainline.com/en/train-times/marseille-to-amsterdam,from €57
Lille,Amsterdam,https://www.thetrainline.com/en/train-times/lille-to-amsterdam,from €41
Graz,Mannheim,https://www.thetrainline.com/en/train-times/graz-to-mannheim,NA
Paderborn,Munich,https://www.thetrainline.com/en/train-times/paderborn-to-munich,from €17.90
Nice,Lyon,https://www.thetrainline.com/en/train-times/nice-to-lyon,from €10
Stuttgart,Hannover,https://www.thetrainline.com/en/train-times/stuttgart-to-hannover,from €14.99
Budapest,Wroclaw,https://www.thetrainline.com/en/train-times/budapest-to-wroclaw,NA
Klagenfurt,Munich,https://www.thetrainline.com/en/train-times/klagenfurt-to-munich,NA
Marseille,Metz,https://www.thetrainline.com/en/train-times/marseille-to-metz,from €35
Basel,Munich,https://www.thetrainline.com/en/train-times/basel-to-munich,from €19.90
Rimini,Trieste,https://www.thetrainline.com/en/train-times/rimini-to-trieste,from €14.90
Mannheim,Cologne,https://www.thetrainline.com/en/train-times/mannheim-to-cologne,NA
Turin,Pescara,https://www.thetrainline.com/en/train-times/turin-to-pescara,from €12.45
Birmingham,Glasgow,https://www.thetrainline.com/en/train-times/birmingham-to-glasgow,from €25.59
Kosice,Pardubice,https://www.thetrainline.com/en/train-times/kosice-to-pardubice,NA
Strasbourg,Frankfurt,https://www.thetrainline.com/en/train-times/strasbourg-to-frankfurt,NA
Naples,Genoa,https://www.thetrainline.com/en/train-times/naples-to-genoa,from €13.45
Liege,Dortmund,https://www.thetrainline.com/en/train-times/liege-to-dortmund,from €19.90
Munich,Zagreb,https://www.thetrainline.com/en/train-times/munich-to-zagreb,from €7.50
Berlin,Saarbruecken,https://www.thetrainline.com/en/train-times/berlin-to-saarbruecken,NA
Vienna,Strasbourg,https://www.thetrainline.com/en/train-times/vienna-to-strasbourg,from €29.40
Basel,Augsburg,https://www.thetrainline.com/en/train-times/basel-to-augsburg,from €29.90
Sevilla,Malaga,https://www.thetrainline.com/en/train-times/sevilla-to-malaga,from €18
Innsbruck,Augsburg,https://www.thetrainline.com/en/train-times/innsbruck-to-augsburg,NA
Augsburg,Innsbruck,https://www.thetrainline.com/en/train-times/augsburg-to-innsbruck,NA
Newcastle,Glasgow,https://www.thetrainline.com/en/train-times/newcastle-to-glasgow,from €16.99
Kosice,Ostrava,https://www.thetrainline.com/en/train-times/kosice-to-ostrava,NA
Izmir,Ankara,https://www.thetrainline.com/en/train-times/izmir-to-ankara,NA
Genoa,Klagenfurt,https://www.thetrainline.com/en/train-times/genoa-to-klagenfurt,NA
Lamezia Terme,Florence,https://www.thetrainline.com/en/train-times/lamezia-terme-to-florence,from €20.80
Lamezia Terme,Pisa,https://www.thetrainline.com/en/train-times/lamezia-terme-to-pisa,from €8.90
Venice,Salzburg,https://www.thetrainline.com/en/train-times/venice-to-salzburg,NA
Innsbruck,Malmo,https://www.thetrainline.com/en/train-times/innsbruck-to-malmo,NA
Berlin,Bremen,https://www.thetrainline.com/en/train-times/berlin-to-bremen,from €12.90
Doncaster,Edinburgh,https://www.thetrainline.com/en/train-times/doncaster-to-edinburgh,from €26.44
Vienna,Poprad,https://www.thetrainline.com/en/train-times/vienna-to-poprad,NA
Timisoara,Constanta,https://www.thetrainline.com/en/train-times/timisoara-to-constanta,NA
Hannover,Westerland,https://www.thetrainline.com/en/train-times/hannover-to-westerland,NA
Turin,Rimini,https://www.thetrainline.com/en/train-times/turin-to-rimini,from €10.80
Hamburg,Augsburg,https://www.thetrainline.com/en/train-times/hamburg-to-augsburg,from €17.90
Verona,Naples,https://www.thetrainline.com/en/train-times/verona-to-naples,NA
Bordeaux,Montpellier,https://www.thetrainline.com/en/train-times/bordeaux-to-montpellier,from €16
Stuttgart,Vienna,https://www.thetrainline.com/en/train-times/stuttgart-to-vienna,from €23.99
Innsbruck,Budapest,https://www.thetrainline.com/en/train-times/innsbruck-to-budapest,NA
Amsterdam,Basel,https://www.thetrainline.com/en/train-times/amsterdam-to-basel,from €39.90
Rimini,Rome,https://www.thetrainline.com/en/train-times/rimini-to-rome,from €9.90
Rostock,Cologne,https://www.thetrainline.com/en/train-times/rostock-to-cologne,NA
Rostock,Dortmund,https://www.thetrainline.com/en/train-times/rostock-to-dortmund,NA
Dortmund,Liege,https://www.thetrainline.com/en/train-times/dortmund-to-liege,from €16
Hannover,Zurich,https://www.thetrainline.com/en/train-times/hannover-to-zurich,from €19.90
Florence,Munich,https://www.thetrainline.com/en/train-times/florence-to-munich,from €29.30
Innsbruck,Bremen,https://www.thetrainline.com/en/train-times/innsbruck-to-bremen,NA
Bratislava,Split,https://www.thetrainline.com/en/train-times/bratislava-to-split,NA
Zaragoza,Alicante,https://www.thetrainline.com/en/train-times/zaragoza-to-alicante,from €14
Klagenfurt,Dortmund,https://www.thetrainline.com/en/train-times/klagenfurt-to-dortmund,NA
Antwerp,Liege,https://www.thetrainline.com/en/train-times/antwerp-to-liege,from €19.40
Exeter,Glasgow,https://www.thetrainline.com/en/train-times/exeter-to-glasgow,from €151.67
Graz,Wroclaw,https://www.thetrainline.com/en/train-times/graz-to-wroclaw,NA
Marseille,Strasbourg,https://www.thetrainline.com/en/train-times/marseille-to-strasbourg,from €29.50
Zurich,Mannheim,https://www.thetrainline.com/en/train-times/zurich-to-mannheim,from €19.90
Zurich,Duesseldorf,https://www.thetrainline.com/en/train-times/zurich-to-duesseldorf,NA
Lille,Bordeaux,https://www.thetrainline.com/en/train-times/lille-to-bordeaux,from €29
Nice,Strasbourg,https://www.thetrainline.com/en/train-times/nice-to-strasbourg,from €58
Graz,Katowice,https://www.thetrainline.com/en/train-times/graz-to-katowice,from €19.90
Amsterdam,Innsbruck,https://www.thetrainline.com/en/train-times/amsterdam-to-innsbruck,NA
Naples,Florence,https://www.thetrainline.com/en/train-times/naples-to-florence,from €8.90
Graz,Warsaw,https://www.thetrainline.com/en/train-times/graz-to-warsaw,from €89
Cologne,Westerland,https://www.thetrainline.com/en/train-times/cologne-to-westerland,NA
Valencia,Sevilla,https://www.thetrainline.com/en/train-times/valencia-to-sevilla,from €12
